Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,dependency_score,satisfaction_flag,freq_numeric,composite_value_score,value_tier,loyalty_volume,loyalty_frequency,chosen_loyalty_flag,age_group
532,50,Male,Sandals,Footwear,51,Vermont,L,Purple,Fall,3.4,Yes,Next Day Air,Yes,Yes,42,Cash,Weekly,1.0,0,52,0.7846666666666666,High,1,0,1,Gen X (36–50)
533,26,Male,Pants,Clothing,76,Texas,L,Black,Winter,4.1,Yes,Express,Yes,Yes,35,Bank Transfer,Every 3 Months,1.0,1,4,0.5357692307692308,Medium,0,0,0,Millennials (25–35)
534,57,Male,Sandals,Footwear,60,North Carolina,L,Pink,Spring,4.5,Yes,Next Day Air,Yes,Yes,17,Debit Card,Weekly,1.0,1,52,0.6046153846153847,Medium,0,1,0,Boomers (51+)
535,65,Male,Gloves,Accessories,72,Florida,L,Pink,Fall,4.5,Yes,Next Day Air,Yes,Yes,4,PayPal,Quarterly,1.0,1,4,0.2772051282051282,Low,0,0,0,Boomers (51+)
536,56,Male,T-shirt,Clothing,45,West Virginia,L,Maroon,Spring,3.2,Yes,Free Shipping,Yes,Yes,24,Bank Transfer,Weekly,1.0,0,52,0.6265641025641026,Medium,0,0,0,Boomers (51+)
537,44,Male,Jacket,Outerwear,84,Illinois,S,Maroon,Fall,4.4,Yes,Store Pickup,Yes,Yes,16,Debit Card,Every 3 Months,1.0,1,4,0.4010512820512821,Medium,0,0,0,Gen X (36–50)
538,50,Male,Blouse,Clothing,49,Virginia,S,Turquoise,Summer,3.0,Yes,Store Pickup,Yes,Yes,14,Debit Card,Annually,1.0,0,1,0.21246153846153848,Low,0,0,0,Gen X (36–50)
539,27,Male,Socks,Clothing,22,Virginia,XL,Green,Spring,3.2,Yes,Free Shipping,Yes,Yes,43,Cash,Weekly,1.0,0,52,0.7191538461538461,Medium,1,0,1,Millennials (25–35)
540,49,Male,Coat,Outerwear,48,Wyoming,M,Violet,Winter,4.0,Yes,Store Pickup,Yes,Yes,49,Debit Card,Weekly,1.0,1,52,0.8337179487179488,High,1,1,1,Gen X (36–50)
541,49,Male,Dress,Clothing,37,South Carolina,M,Lavender,Spring,3.1,Yes,Next Day Air,Yes,Yes,33,Cash,Every 3 Months,1.0,0,4,0.4271025641025641,Medium,0,0,0,Gen X (36–50)
542,52,Male,Jacket,Outerwear,27,Connecticut,L,Gray,Fall,2.8,Yes,Next Day Air,Yes,Yes,45,Cash,Bi-Weekly,1.0,0,26,0.6637179487179489,Medium,1,0,1,Boomers (51+)
543,27,Male,Boots,Footwear,79,Illinois,XL,Teal,Spring,4.6,Yes,Next Day Air,Yes,Yes,35,Cash,Bi-Weekly,1.0,1,26,0.7143589743589743,Medium,0,1,0,Millennials (25–35)
544,53,Male,Skirt,Clothing,98,Alabama,S,Red,Spring,4.3,Yes,Express,Yes,Yes,11,Credit Card,Monthly,1.0,1,12,0.4835641025641026,Medium,0,0,0,Boomers (51+)
545,34,Male,Sandals,Footwear,64,Washington,S,Yellow,Summer,3.3,Yes,Standard,Yes,Yes,30,Bank Transfer,Every 3 Months,1.0,0,4,0.4646666666666667,Medium,0,0,0,Millennials (25–35)
546,33,Male,Coat,Outerwear,32,Alabama,L,Magenta,Summer,3.5,Yes,2-Day Shipping,Yes,Yes,48,Debit Card,Annually,1.0,0,1,0.44351282051282054,Medium,1,0,1,Millennials (25–35)
547,62,Male,Hoodie,Clothing,74,New Mexico,M,Brown,Winter,3.4,Yes,Free Shipping,Yes,Yes,45,Venmo,Bi-Weekly,1.0,0,26,0.7790256410256411,High,1,0,1,Boomers (51+)
548,38,Male,Jacket,Outerwear,50,Nevada,M,Blue,Winter,2.8,Yes,Free Shipping,Yes,Yes,26,Venmo,Weekly,1.0,0,52,0.6543846153846153,Medium,0,0,0,Gen X (36–50)
549,36,Male,Backpack,Accessories,64,Nebraska,M,Black,Winter,4.6,Yes,Store Pickup,Yes,Yes,41,Debit Card,Every 3 Months,1.0,1,4,0.5528717948717949,Medium,1,0,1,Gen X (36–50)
550,31,Male,Backpack,Accessories,29,Arizona,S,Olive,Fall,3.6,Yes,Express,Yes,Yes,37,Venmo,Bi-Weekly,1.0,0,26,0.607,Medium,0,0,0,Millennials (25–35)
551,62,Male,Belt,Accessories,62,Georgia,M,Olive,Summer,3.3,Yes,Store Pickup,Yes,Yes,12,PayPal,Weekly,1.0,0,52,0.5701282051282052,Medium,0,0,0,Boomers (51+)
552,29,Male,Coat,Outerwear,78,Idaho,XL,Green,Fall,3.1,Yes,2-Day Shipping,Yes,Yes,27,Cash,Bi-Weekly,1.0,0,26,0.6462564102564103,Medium,0,0,0,Millennials (25–35)
553,24,Male,T-shirt,Clothing,94,Missouri,M,Peach,Fall,3.5,Yes,Express,Yes,Yes,18,Bank Transfer,Weekly,1.0,0,52,0.6948461538461539,Medium,0,0,0,Gen Z (18–24)
554,63,Male,Sunglasses,Accessories,59,Florida,M,White,Winter,3.2,Yes,Express,Yes,Yes,15,Credit Card,Quarterly,1.0,0,4,0.3328974358974359,Low,0,0,0,Boomers (51+)
555,56,Male,Sneakers,Footwear,47,Minnesota,M,Red,Summer,3.0,Yes,Express,Yes,Yes,34,Bank Transfer,Weekly,1.0,0,52,0.7142307692307692,Medium,0,0,0,Boomers (51+)
556,63,Male,Gloves,Accessories,57,Maine,M,White,Fall,4.8,Yes,Express,Yes,Yes,37,Venmo,Annually,1.0,1,1,0.4164871794871795,Medium,0,0,0,Boomers (51+)
557,40,Male,Coat,Outerwear,90,Montana,L,Indigo,Winter,5.0,Yes,Store Pickup,Yes,Yes,21,Cash,Fortnightly,1.0,1,26,0.6270512820512821,Medium,0,1,0,Gen X (36–50)
558,18,Male,Shirt,Clothing,60,Alaska,M,White,Spring,2.9,Yes,Free Shipping,Yes,Yes,31,Debit Card,Weekly,1.0,0,52,0.7191794871794873,Medium,0,0,0,Gen Z (18–24)
559,50,Male,Sneakers,Footwear,77,Iowa,L,Teal,Fall,3.2,Yes,Express,Yes,Yes,43,Debit Card,Every 3 Months,1.0,0,4,0.5996153846153847,Medium,1,0,1,Gen X (36–50)
560,66,Male,Scarf,Accessories,41,Arizona,M,Indigo,Fall,2.9,Yes,Store Pickup,Yes,Yes,22,Bank Transfer,Monthly,1.0,0,12,0.4337948717948718,Medium,0,0,0,Boomers (51+)
561,25,Male,Jewelry,Accessories,48,Louisiana,L,Red,Fall,3.8,Yes,Free Shipping,Yes,Yes,12,Debit Card,Annually,1.0,0,1,0.19443589743589745,Low,0,0,0,Millennials (25–35)
562,65,Male,Jacket,Outerwear,65,Alabama,M,Blue,Fall,2.6,Yes,Next Day Air,Yes,Yes,25,PayPal,Fortnightly,1.0,0,26,0.5990512820512821,Medium,0,0,0,Boomers (51+)
563,53,Male,Jeans,Clothing,62,Missouri,M,Blue,Summer,3.5,Yes,Standard,Yes,Yes,40,Debit Card,Annually,1.0,0,1,0.45156410256410257,Medium,1,0,1,Boomers (51+)
564,61,Male,Shoes,Footwear,99,Idaho,M,Black,Fall,4.4,Yes,Standard,Yes,Yes,16,Debit Card,Quarterly,1.0,1,4,0.43894871794871804,Medium,0,0,0,Boomers (51+)
565,67,Male,Hoodie,Clothing,58,Florida,M,Olive,Winter,3.4,Yes,Next Day Air,Yes,Yes,30,Bank Transfer,Weekly,1.0,0,52,0.7051025641025641,Medium,0,0,0,Boomers (51+)
566,59,Male,Backpack,Accessories,43,Idaho,L,Lavender,Fall,4.2,Yes,Store Pickup,Yes,Yes,10,Venmo,Weekly,1.0,1,52,0.5094102564102564,Medium,0,1,0,Boomers (51+)
567,55,Male,Sneakers,Footwear,93,Alabama,M,Indigo,Spring,3.6,Yes,Store Pickup,Yes,Yes,1,Debit Card,Fortnightly,1.0,0,26,0.4735641025641026,Medium,0,0,0,Boomers (51+)
568,21,Male,Blouse,Clothing,50,New Hampshire,S,Red,Winter,3.0,Yes,Next Day Air,Yes,Yes,24,Venmo,Fortnightly,1.0,0,26,0.5541794871794872,Medium,0,0,0,Gen Z (18–24)
569,44,Male,Pants,Clothing,88,Utah,L,Red,Summer,4.0,Yes,Free Shipping,Yes,Yes,36,PayPal,Monthly,1.0,1,12,0.6586153846153846,Medium,0,0,0,Gen X (36–50)
570,65,Male,Skirt,Clothing,33,Alabama,M,Pink,Fall,4.4,Yes,Express,Yes,Yes,46,Credit Card,Every 3 Months,1.0,1,4,0.5167948717948718,Medium,1,0,1,Boomers (51+)
571,65,Male,T-shirt,Clothing,99,Iowa,XL,Purple,Fall,4.1,Yes,Standard,Yes,Yes,20,Cash,Annually,1.0,1,1,0.38212820512820517,Low,0,0,0,Boomers (51+)
572,54,Male,Jacket,Outerwear,76,Kentucky,XL,Cyan,Spring,3.6,Yes,Free Shipping,Yes,Yes,37,Venmo,Weekly,1.0,0,52,0.8051538461538462,High,0,0,0,Boomers (51+)
573,56,Male,Scarf,Accessories,97,South Carolina,XL,Cyan,Summer,4.6,Yes,Next Day Air,Yes,Yes,26,Bank Transfer,Annually,1.0,1,1,0.4263589743589744,Medium,0,0,0,Boomers (51+)
574,58,Male,Pants,Clothing,68,California,M,Charcoal,Summer,3.2,Yes,2-Day Shipping,Yes,Yes,23,Credit Card,Bi-Weekly,1.0,0,26,0.5896410256410257,Medium,0,0,0,Boomers (51+)
575,54,Male,Sneakers,Footwear,79,Maine,L,Red,Fall,4.8,Yes,Free Shipping,Yes,Yes,20,Bank Transfer,Bi-Weekly,1.0,1,26,0.591076923076923,Medium,0,1,0,Boomers (51+)
576,58,Male,Jeans,Clothing,86,Nebraska,M,Peach,Fall,4.8,Yes,Express,Yes,Yes,38,PayPal,Monthly,1.0,1,12,0.6696923076923077,Medium,1,0,1,Boomers (51+)
577,48,Male,Hat,Accessories,68,Washington,M,Black,Winter,5.0,Yes,2-Day Shipping,Yes,Yes,5,Credit Card,Every 3 Months,1.0,1,4,0.27692307692307694,Low,0,0,0,Gen X (36–50)
578,19,Male,Skirt,Clothing,52,Alabama,M,Black,Fall,3.7,Yes,Store Pickup,Yes,Yes,41,Venmo,Annually,1.0,0,1,0.4364871794871795,Medium,1,0,1,Gen Z (18–24)
579,69,Male,Sandals,Footwear,90,Maine,M,Purple,Fall,4.6,Yes,Next Day Air,Yes,Yes,22,Credit Card,Fortnightly,1.0,1,26,0.6353076923076924,Medium,0,1,0,Boomers (51+)
580,58,Male,Sandals,Footwear,41,California,M,Violet,Winter,3.7,Yes,Free Shipping,Yes,Yes,48,Credit Card,Annually,1.0,0,1,0.46671794871794875,Medium,1,0,1,Boomers (51+)
581,49,Male,Sweater,Clothing,80,Iowa,M,Orange,Spring,4.1,Yes,Free Shipping,Yes,Yes,10,PayPal,Weekly,1.0,1,52,0.5976666666666667,Medium,0,1,0,Gen X (36–50)
582,32,Male,Sweater,Clothing,100,Iowa,XL,Charcoal,Winter,2.7,Yes,Store Pickup,Yes,Yes,12,Bank Transfer,Every 3 Months,1.0,0,4,0.4095641025641026,Medium,0,0,0,Millennials (25–35)
583,40,Male,Jacket,Outerwear,77,Colorado,L,Turquoise,Spring,4.9,Yes,Store Pickup,Yes,Yes,2,Bank Transfer,Quarterly,1.0,1,4,0.27130769230769236,Low,0,0,0,Gen X (36–50)
584,25,Male,Shorts,Clothing,78,California,L,Yellow,Spring,4.0,Yes,Store Pickup,Yes,Yes,38,PayPal,Monthly,1.0,1,12,0.6498461538461539,Medium,1,0,1,Millennials (25–35)
585,70,Male,Socks,Clothing,94,Indiana,M,White,Spring,4.7,Yes,Free Shipping,Yes,Yes,20,Debit Card,Monthly,1.0,1,12,0.5437179487179488,Medium,0,0,0,Boomers (51+)
586,69,Male,Socks,Clothing,23,South Carolina,M,Gray,Fall,2.8,Yes,Next Day Air,Yes,Yes,5,Cash,Every 3 Months,1.0,0,4,0.1653846153846154,Low,0,0,0,Boomers (51+)
587,45,Male,Hoodie,Clothing,20,Wisconsin,S,Blue,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,9,Venmo,Annually,1.0,1,1,0.10007692307692309,Low,0,0,0,Gen X (36–50)
588,29,Male,Socks,Clothing,86,Washington,S,Maroon,Fall,4.2,Yes,Express,Yes,Yes,48,Debit Card,Every 3 Months,1.0,1,4,0.6628205128205129,Medium,1,0,1,Millennials (25–35)
589,47,Male,Boots,Footwear,60,South Dakota,M,Violet,Fall,3.0,Yes,Standard,Yes,Yes,9,Debit Card,Quarterly,1.0,0,4,0.2874871794871795,Low,0,0,0,Gen X (36–50)
590,28,Male,Shirt,Clothing,70,Minnesota,M,Orange,Fall,3.4,Yes,2-Day Shipping,Yes,Yes,40,PayPal,Annually,1.0,0,1,0.4714615384615385,Medium,1,0,1,Millennials (25–35)
591,64,Male,Belt,Accessories,39,Alaska,S,Turquoise,Fall,4.6,Yes,Standard,Yes,Yes,30,Venmo,Fortnightly,1.0,1,26,0.5768205128205129,Medium,0,1,0,Boomers (51+)
592,47,Male,Backpack,Accessories,37,Kentucky,L,Olive,Fall,4.2,Yes,Store Pickup,Yes,Yes,6,Debit Card,Bi-Weekly,1.0,1,26,0.38284615384615384,Low,0,1,0,Gen X (36–50)
593,60,Male,Boots,Footwear,29,North Dakota,M,Brown,Fall,3.2,Yes,Free Shipping,Yes,Yes,42,Venmo,Every 3 Months,1.0,0,4,0.47494871794871796,Medium,1,0,1,Boomers (51+)
594,67,Male,Coat,Outerwear,35,Alaska,S,Green,Winter,4.4,Yes,Store Pickup,Yes,Yes,9,PayPal,Every 3 Months,1.0,1,4,0.22710256410256413,Low,0,0,0,Boomers (51+)
595,35,Male,Hoodie,Clothing,83,Oklahoma,S,Brown,Winter,2.5,Yes,Next Day Air,Yes,Yes,6,Debit Card,Monthly,1.0,0,12,0.40925641025641024,Medium,0,0,0,Millennials (25–35)
596,30,Male,Shoes,Footwear,77,Delaware,M,Silver,Summer,3.6,Yes,Next Day Air,Yes,Yes,47,PayPal,Quarterly,1.0,0,4,0.6314102564102564,Medium,1,0,1,Millennials (25–35)
597,23,Male,Shoes,Footwear,37,Montana,XL,White,Summer,4.5,Yes,Store Pickup,Yes,Yes,36,Venmo,Annually,1.0,1,1,0.36135897435897435,Low,0,0,0,Gen Z (18–24)
598,70,Male,Jewelry,Accessories,69,Alaska,L,Gold,Summer,3.4,Yes,Standard,Yes,Yes,19,Bank Transfer,Fortnightly,1.0,0,26,0.5592564102564104,Medium,0,0,0,Boomers (51+)
599,21,Male,Dress,Clothing,66,California,L,Green,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,30,Cash,Every 3 Months,1.0,0,4,0.4694358974358974,Medium,0,0,0,Gen Z (18–24)
600,51,Male,Boots,Footwear,26,Massachusetts,L,Teal,Spring,4.2,Yes,Standard,Yes,Yes,27,Debit Card,Every 3 Months,1.0,1,4,0.34800000000000003,Low,0,0,0,Boomers (51+)
601,22,Male,Hat,Accessories,63,South Carolina,M,Charcoal,Spring,5.0,Yes,2-Day Shipping,Yes,Yes,25,Venmo,Monthly,1.0,1,12,0.5096666666666667,Medium,0,0,0,Gen Z (18–24)
602,32,Male,Backpack,Accessories,38,West Virginia,M,Maroon,Summer,4.7,Yes,Store Pickup,Yes,Yes,5,Cash,Fortnightly,1.0,1,26,0.37653846153846154,Low,0,1,0,Millennials (25–35)
603,37,Male,Shoes,Footwear,58,Oregon,L,Lavender,Summer,4.2,Yes,Next Day Air,Yes,Yes,10,Cash,Every 3 Months,1.0,1,4,0.2898205128205128,Low,0,0,0,Gen X (36–50)
604,31,Male,Handbag,Accessories,46,Massachusetts,L,Green,Winter,3.4,Yes,2-Day Shipping,Yes,Yes,26,PayPal,Every 3 Months,1.0,0,4,0.39092307692307693,Low,0,0,0,Millennials (25–35)
605,44,Male,Sunglasses,Accessories,92,West Virginia,S,Pink,Fall,4.4,Yes,Store Pickup,Yes,Yes,11,Credit Card,Every 3 Months,1.0,1,4,0.3803846153846154,Low,0,0,0,Gen X (36–50)
606,40,Male,Hat,Accessories,32,California,XL,Charcoal,Winter,4.2,Yes,Standard,Yes,Yes,17,Bank Transfer,Weekly,1.0,1,52,0.5365384615384615,Medium,0,1,0,Gen X (36–50)
607,27,Male,Scarf,Accessories,90,Colorado,M,Blue,Spring,4.5,Yes,Standard,Yes,Yes,44,PayPal,Monthly,1.0,1,12,0.7253076923076923,Medium,1,0,1,Millennials (25–35)
608,47,Male,Hoodie,Clothing,23,Indiana,L,Purple,Fall,2.8,Yes,Next Day Air,Yes,Yes,44,Cash,Monthly,1.0,0,12,0.561025641025641,Medium,1,0,1,Gen X (36–50)
609,41,Male,Backpack,Accessories,25,Delaware,S,Gold,Fall,3.3,Yes,Next Day Air,Yes,Yes,21,Venmo,Every 3 Months,1.0,0,4,0.29684615384615387,Low,0,0,0,Gen X (36–50)
610,51,Male,Sweater,Clothing,54,Ohio,L,Purple,Fall,4.6,Yes,Next Day Air,Yes,Yes,49,Credit Card,Fortnightly,1.0,1,26,0.7646923076923078,High,1,1,1,Boomers (51+)
611,53,Male,Shorts,Clothing,72,Oklahoma,M,Charcoal,Summer,2.5,Yes,Free Shipping,Yes,Yes,27,Bank Transfer,Every 3 Months,1.0,0,4,0.4607435897435898,Medium,0,0,0,Boomers (51+)
612,43,Male,Scarf,Accessories,33,California,M,Black,Winter,4.7,Yes,Store Pickup,Yes,Yes,19,Cash,Monthly,1.0,1,12,0.38787179487179485,Low,0,0,0,Gen X (36–50)
613,67,Male,Hat,Accessories,43,New Hampshire,L,Lavender,Fall,4.6,Yes,Express,Yes,Yes,33,Credit Card,Quarterly,1.0,1,4,0.44161538461538463,Medium,0,0,0,Boomers (51+)
614,61,Male,Coat,Outerwear,51,Pennsylvania,L,Lavender,Fall,2.6,Yes,Standard,Yes,Yes,46,Cash,Bi-Weekly,1.0,0,26,0.7318974358974359,Medium,1,0,1,Boomers (51+)
615,68,Male,Jewelry,Accessories,85,Idaho,M,Lavender,Winter,4.0,Yes,Standard,Yes,Yes,21,Credit Card,Bi-Weekly,1.0,1,26,0.6154102564102565,Medium,0,1,0,Boomers (51+)
616,67,Male,Sandals,Footwear,100,Maryland,L,Olive,Summer,2.6,Yes,Next Day Air,Yes,Yes,23,Venmo,Annually,1.0,0,1,0.40889743589743593,Medium,0,0,0,Boomers (51+)
617,29,Male,Gloves,Accessories,72,Pennsylvania,L,Teal,Spring,4.6,Yes,Free Shipping,Yes,Yes,38,Credit Card,Every 3 Months,1.0,1,4,0.5485384615384616,Medium,1,0,1,Millennials (25–35)
618,50,Male,Backpack,Accessories,57,Colorado,M,Maroon,Fall,2.6,Yes,Standard,Yes,Yes,2,Bank Transfer,Quarterly,1.0,0,4,0.22320512820512822,Low,0,0,0,Gen X (36–50)
619,61,Male,Jacket,Outerwear,94,Indiana,L,Cyan,Spring,4.0,Yes,Express,Yes,Yes,21,Debit Card,Bi-Weekly,1.0,1,26,0.6371025641025642,Medium,0,1,0,Boomers (51+)
620,19,Male,Backpack,Accessories,34,Nebraska,M,Charcoal,Summer,4.6,Yes,Store Pickup,Yes,Yes,1,Debit Card,Every 3 Months,1.0,1,4,0.15982051282051282,Low,0,0,0,Gen Z (18–24)
621,33,Male,Backpack,Accessories,89,Rhode Island,M,Black,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,10,Venmo,Every 3 Months,1.0,0,4,0.36448717948717946,Low,0,0,0,Millennials (25–35)
622,51,Male,Sunglasses,Accessories,27,Kansas,S,Red,Fall,4.4,Yes,Store Pickup,Yes,Yes,45,Credit Card,Weekly,1.0,1,52,0.7472051282051283,Medium,1,1,1,Boomers (51+)
623,69,Male,Socks,Clothing,63,Georgia,S,Peach,Spring,4.0,Yes,Next Day Air,Yes,Yes,44,Bank Transfer,Fortnightly,1.0,1,26,0.743871794871795,Medium,1,1,1,Boomers (51+)
624,19,Male,Shoes,Footwear,70,Nevada,M,White,Fall,4.7,Yes,Standard,Yes,Yes,48,PayPal,Bi-Weekly,1.0,1,26,0.7952051282051282,High,1,1,1,Gen Z (18–24)
625,55,Male,Pants,Clothing,87,South Carolina,XL,Pink,Fall,3.4,Yes,Express,Yes,Yes,21,PayPal,Annually,1.0,0,1,0.36000000000000004,Low,0,0,0,Boomers (51+)
626,49,Male,Jewelry,Accessories,79,Delaware,M,Red,Fall,4.0,Yes,Next Day Air,Yes,Yes,1,Venmo,Weekly,1.0,1,52,0.522974358974359,Medium,0,1,0,Gen X (36–50)
627,31,Male,Sunglasses,Accessories,79,New Hampshire,M,Indigo,Spring,3.9,Yes,Standard,Yes,Yes,10,Venmo,Annually,1.0,0,1,0.2522051282051282,Low,0,0,0,Millennials (25–35)
628,42,Male,Sandals,Footwear,44,Oregon,L,Black,Winter,4.1,Yes,Express,Yes,Yes,24,PayPal,Monthly,1.0,1,12,0.4562307692307693,Medium,0,0,0,Gen X (36–50)
629,69,Male,Sweater,Clothing,85,Massachusetts,M,White,Fall,3.8,Yes,2-Day Shipping,Yes,Yes,29,Credit Card,Monthly,1.0,0,12,0.5953589743589744,Medium,0,0,0,Boomers (51+)
630,26,Male,Shoes,Footwear,90,Vermont,L,Beige,Spring,4.7,Yes,Standard,Yes,Yes,11,Debit Card,Annually,1.0,1,1,0.28710256410256413,Low,0,0,0,Millennials (25–35)
631,41,Male,Jewelry,Accessories,94,Mississippi,S,Silver,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,33,Debit Card,Annually,1.0,1,1,0.47612820512820514,Medium,0,0,0,Gen X (36–50)
632,55,Male,Boots,Footwear,68,Washington,S,Violet,Summer,4.1,Yes,Store Pickup,Yes,Yes,27,Cash,Fortnightly,1.0,1,26,0.6227179487179488,Medium,0,1,0,Boomers (51+)
633,35,Male,Backpack,Accessories,51,Wyoming,M,Red,Winter,3.9,Yes,Next Day Air,Yes,Yes,19,Venmo,Fortnightly,1.0,0,26,0.5157948717948718,Medium,0,0,0,Millennials (25–35)
634,66,Male,Sandals,Footwear,33,Minnesota,M,Orange,Spring,2.9,Yes,Express,Yes,Yes,50,Debit Card,Quarterly,1.0,0,4,0.5491538461538462,Medium,1,0,1,Boomers (51+)
635,36,Male,Sneakers,Footwear,60,Ohio,M,Teal,Summer,3.9,Yes,Standard,Yes,Yes,46,PayPal,Weekly,1.0,0,52,0.8367692307692308,High,1,0,1,Gen X (36–50)
636,27,Male,Hoodie,Clothing,59,South Carolina,M,Brown,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,28,Cash,Quarterly,1.0,1,4,0.43725641025641027,Medium,0,0,0,Millennials (25–35)
637,41,Male,Handbag,Accessories,30,Wisconsin,M,Indigo,Summer,2.8,Yes,Store Pickup,Yes,Yes,14,Bank Transfer,Every 3 Months,1.0,0,4,0.25335897435897436,Low,0,0,0,Gen X (36–50)
638,21,Male,Sweater,Clothing,20,Tennessee,M,Cyan,Winter,3.4,Yes,2-Day Shipping,Yes,Yes,46,Cash,Fortnightly,1.0,0,26,0.6540256410256411,Medium,1,0,1,Gen Z (18–24)
639,53,Male,Sandals,Footwear,20,Maryland,S,Blue,Summer,2.7,Yes,Express,Yes,Yes,41,PayPal,Monthly,1.0,0,12,0.5312564102564103,Medium,1,0,1,Boomers (51+)
640,54,Male,Dress,Clothing,24,Mississippi,L,Olive,Spring,4.0,Yes,2-Day Shipping,Yes,Yes,50,Credit Card,Annually,1.0,1,1,0.437,Medium,1,0,1,Boomers (51+)
641,53,Male,Skirt,Clothing,88,Minnesota,M,Gray,Summer,4.4,Yes,Store Pickup,Yes,Yes,28,Debit Card,Fortnightly,1.0,1,26,0.6783589743589744,Medium,0,1,0,Boomers (51+)
642,47,Male,Blouse,Clothing,78,Alaska,M,Red,Winter,3.9,Yes,2-Day Shipping,Yes,Yes,23,Credit Card,Every 3 Months,1.0,0,4,0.4417948717948718,Medium,0,0,0,Gen X (36–50)
643,64,Male,Skirt,Clothing,25,Arkansas,L,Red,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,14,Debit Card,Bi-Weekly,1.0,0,26,0.41192307692307695,Medium,0,0,0,Boomers (51+)
644,18,Male,Sweater,Clothing,57,Oregon,XL,Green,Winter,3.2,Yes,Next Day Air,Yes,Yes,10,Bank Transfer,Every 3 Months,1.0,0,4,0.2875128205128205,Low,0,0,0,Gen Z (18–24)
645,68,Male,Backpack,Accessories,93,Louisiana,S,Blue,Summer,4.3,Yes,Next Day Air,Yes,Yes,37,Cash,Weekly,1.0,1,52,0.8464358974358975,High,0,1,0,Boomers (51+)
646,62,Male,Hoodie,Clothing,42,Oklahoma,S,Purple,Summer,4.2,Yes,Express,Yes,Yes,15,Venmo,Bi-Weekly,1.0,1,26,0.46443589743589747,Medium,0,1,0,Boomers (51+)
647,51,Male,Boots,Footwear,54,Indiana,XL,Pink,Spring,4.9,Yes,Standard,Yes,Yes,19,Venmo,Bi-Weekly,1.0,1,26,0.5231538461538462,Medium,0,1,0,Boomers (51+)
648,54,Male,Blouse,Clothing,70,Mississippi,XL,Charcoal,Summer,3.7,Yes,Express,Yes,Yes,23,Credit Card,Fortnightly,1.0,0,26,0.594025641025641,Medium,0,0,0,Boomers (51+)
649,22,Male,Hoodie,Clothing,31,Michigan,M,Brown,Winter,4.1,Yes,Store Pickup,Yes,Yes,35,Credit Card,Weekly,1.0,1,52,0.6812051282051282,Medium,0,1,0,Gen Z (18–24)
650,53,Male,Pants,Clothing,93,Delaware,L,Orange,Spring,4.2,Yes,Store Pickup,Yes,Yes,33,PayPal,Every 3 Months,1.0,1,4,0.5615128205128206,Medium,0,0,0,Boomers (51+)
651,34,Male,Gloves,Accessories,40,Florida,M,Magenta,Spring,3.9,Yes,Next Day Air,Yes,Yes,12,Bank Transfer,Annually,1.0,0,1,0.17551282051282052,Low,0,0,0,Millennials (25–35)
652,32,Male,Hat,Accessories,32,Arkansas,L,Yellow,Summer,2.9,Yes,Next Day Air,Yes,Yes,41,Venmo,Fortnightly,1.0,0,26,0.6466410256410257,Medium,1,0,1,Millennials (25–35)
653,64,Male,Sunglasses,Accessories,27,Minnesota,M,Beige,Winter,3.1,Yes,Free Shipping,Yes,Yes,27,Venmo,Weekly,1.0,0,52,0.6052051282051283,Medium,0,0,0,Boomers (51+)
654,20,Male,Scarf,Accessories,68,North Dakota,M,Olive,Winter,3.6,Yes,2-Day Shipping,Yes,Yes,45,Cash,Fortnightly,1.0,0,26,0.7647179487179488,High,1,0,1,Gen Z (18–24)
655,24,Male,Handbag,Accessories,59,California,L,Gray,Summer,4.4,Yes,2-Day Shipping,Yes,Yes,23,Venmo,Annually,1.0,1,1,0.30792307692307697,Low,0,0,0,Gen Z (18–24)
656,20,Male,Handbag,Accessories,36,Mississippi,S,Purple,Fall,3.1,Yes,Free Shipping,Yes,Yes,19,Venmo,Monthly,1.0,0,12,0.3953589743589743,Low,0,0,0,Gen Z (18–24)
657,42,Male,Jeans,Clothing,23,Pennsylvania,M,Beige,Summer,3.9,Yes,Standard,Yes,Yes,6,PayPal,Quarterly,1.0,0,4,0.17430769230769233,Low,0,0,0,Gen X (36–50)
658,48,Male,Jacket,Outerwear,80,Arizona,M,White,Winter,4.3,Yes,Free Shipping,Yes,Yes,6,PayPal,Quarterly,1.0,1,4,0.31423076923076926,Low,0,0,0,Gen X (36–50)
659,62,Male,Backpack,Accessories,37,Louisiana,S,White,Fall,4.9,Yes,Store Pickup,Yes,Yes,20,Venmo,Weekly,1.0,1,52,0.5742307692307693,Medium,0,1,0,Boomers (51+)
660,62,Male,Shorts,Clothing,52,Virginia,S,Gold,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,8,Cash,Weekly,1.0,0,52,0.5168974358974359,Medium,0,0,0,Boomers (51+)
